Geneid,Int._Ctrl_#1_1,PD_126_R10_S1_1,PD_126_R11_S1_1,PD_126_R12_S1_1,PD_126_R13_S1_1,PD_126_R14_S1_1,PD_126_R15_S1_1,PD_126_R16_S1_1,PD_126_R5_S1_1,PD_126_R6_S1_1,PD_126_R7_S1_1,PD_126_R8_S1_1,PD_126_R9_S1_1,PD_131_R10_S1_1,PD_131_R10_S2_1,PD_131_R11_S1_1,PD_131_R11_S2_1,PD_131_R12_S1_1,PD_131_R12_S2_1,PD_131_R13_S1_1,PD_131_R13_S2_1,PD_131_R14_S1_1,PD_131_R15_S1_1
b0902,5.605565340258722,7.79988044412148,7.279055285694441,7.2711386286678215,7.3475536920205196,7.90626374761558,7.683286024159245,7.68857119744729,7.359914558808978,7.308666318469537,7.3112717523550925,7.827323936268658,7.999790548711804,6.6920069143610075,6.38608827325416,10.072767681869047,10.203100519395994,10.05414930432186,10.074696549913742,10.076402325238535,10.068215303613265,8.073361182517823,7.724638597404534
b0903,9.492654681435795,10.084789152911505,10.059351671192323,10.02496354575693,10.11292812559122,10.050111888814953,10.046966662221967,10.125896156431988,10.057117985044048,10.080407073774968,10.124926894990594,10.09052328997182,9.991456828521478,10.537313098966479,10.439693917701572,8.021887206421944,7.985703071504489,7.949277509563732,8.00877943090037,8.089519739155453,8.070510929472595,10.415213270264903,10.55911960756612
b0904,7.231973090430403,7.52508853349767,7.560306945769294,7.593522891035235,7.52337221512637,7.656422734377626,7.691083000362868,7.601396189909232,7.54150591777626,7.483459455151801,7.487952406958771,7.519744095012263,7.546535095994909,8.606838360201747,8.727013684556075,7.0535898657347715,7.0651141979016625,7.078402387768208,7.081866629622568,7.101603314856109,7.058872983455726,8.066646875997256,8.077692916199348
b0905,6.258661898335113,5.48015633758918,5.452019223840325,5.259715036236394,5.351569836075944,5.471011179626954,5.4233014248496465,5.505635628123583,5.3009960295394265,5.234999206192155,5.3251599871466695,5.614507319376652,5.615636841455087,5.990005267811444,4.515482929907984,3.1779198887259015,3.3095460332888575,3.0448790625281,3.0784726147682613,3.1033518361913406,3.2008899685262016,4.935634537962396,4.754771051941778
b0906,5.879983007944891,5.181180558267315,5.3295508678351196,5.087709086218228,5.203718058395728,4.99424094597734,5.0536734465049715,5.0080651019055145,5.17272682318963,5.035250348836218,5.283112683414884,4.8029995157613135,4.9125523635559105,5.7933410170144946,5.913898156260303,4.062093049540092,4.469691819757922,4.127532123863563,4.30097511255998,3.865123776491678,4.007879810130585,5.554361210861613,5.388195214655683
b0907,10.644500842463328,9.63598288065306,9.463469322894957,9.429748904551278,9.496289735137156,9.406295819109777,9.434398371688541,9.487632928027598,9.376810517233706,9.437506469357649,9.49258481080099,9.265348228016581,9.400953680356633,10.083242388999167,8.785641820416469,7.7138173192657735,7.703164211533567,7.527583536277356,7.536830136443189,7.685462844520316,7.638398816771107,9.73314360766475,9.637489823444165
b0908,8.803938682449177,6.917251534664291,6.840530264659903,6.810606627249751,6.705235812548761,6.704231246473512,6.734443256205264,6.822571176044108,6.824220519998202,6.744092470557987,6.649703834551563,6.67634878238816,6.59510813471121,7.30041316017845,6.830341726176709,6.017696486259513,6.157015786246919,6.175292429483029,6.246777054139882,6.044610132139037,6.172100800397739,7.98213196020551,7.909555488770845
b0909,3.8015011782437202,2.9460134494249357,3.1629814595005694,3.305268940368366,3.082871891991613,2.6768595209445607,3.0216138156475147,2.360890518084879,2.839540782594613,3.0543799787782406,2.8342989683252022,2.9795998523304634,2.531936701041533,3.1882191502184067,3.260717116312401,2.916724668571429,2.9226133448213205,2.656109241854903,3.2441666447465756,3.211080478659573,3.1526000157853207,3.5183006606596128,3.189872078709653
b0910,8.648226085063738,9.23930416981089,9.500889013388349,9.534135707788328,9.468691159262155,9.308784636181235,9.401354090773502,9.417529535691475,9.646231188321115,9.603406709552164,9.569283965171035,9.27800580016487,9.001279337305656,9.838411325356445,8.521216206751829,5.14293383359684,5.181604617539276,5.0760529657971665,5.076616854100183,5.063619185568063,5.305179771602276,7.741408572990553,8.04159974879657
b0911,10.29899535879502,10.679995260975208,10.713129812874053,10.536991671386652,10.610469562294586,10.705966928182479,10.540457261531838,10.594689813686694,10.642228559719111,10.562018194620205,10.600949356111034,10.581605259357797,10.705127130106984,10.736933320362828,10.531894330716584,7.450396699087167,7.502253262868345,7.616407773171459,7.5617359998343385,7.56325005326948,7.613650756422692,9.66096259819202,9.876962667475802
b0912,11.880337221392033,10.314801095176636,10.003053079078782,10.23734701090629,10.09314238779364,10.439647081566784,10.560548005654734,10.389684782543815,10.0656028404685,10.194395738487627,10.298283700976338,10.380723851914139,10.347172271208475,10.382501192634622,10.356128394760495,7.561547335502159,7.535075868913065,7.701834491000031,7.614128308531436,7.3525142370757095,7.691063338824575,10.371179370172735,10.745557668105826
b0913,2.9534147210498936,3.577664791129401,3.4570349675628442,3.466082850925915,3.5517576094143926,3.351348837604543,3.3431973473945233,3.4043356704589804,3.4372162414915177,3.4361250113768076,3.5652244532874815,3.291812070564456,3.3998798895052196,3.4197388070868726,3.2482901596848595,3.2241950647306465,2.8890492153993628,3.131226572385206,3.201191666561627,3.0586156355991974,3.0385941116934103,3.9300576586029456,3.7669402984577953
b0914,6.718293196804183,7.380537534919039,7.411840607596239,7.283883604421674,7.299366247415744,7.329947804826935,7.264310420696295,7.369352557527013,7.284786868321476,7.265984203725332,7.303735101151345,7.361634124472326,7.317173578380913,7.24085794987518,6.332935856163482,4.769805703467552,4.799213602157609,4.985074499718394,4.809640926884509,4.669658815502986,4.876517276836627,7.2669568664012525,7.411857895120184
b0915,6.2960060217437785,6.354773157861244,6.400474928984687,6.4897870767150705,6.433527716164175,6.359206936777386,6.443497829036542,6.40613582245522,6.365692477302304,6.345032212220811,6.487913775497813,6.348801329730815,6.130652704527693,5.914138565088281,5.855895262908292,4.760974708658961,4.564226674861496,4.756647448960538,4.704957452359148,4.419441732258223,4.695825061948058,6.667742339470008,6.505632093333356
b0916,4.127337230775524,4.440638377228628,4.503742328802958,4.482255467057203,4.611770732732348,4.310998827759997,4.3446767356855425,4.492298784266461,4.5106350217029805,4.520891393060062,4.536529995153165,4.380483989611523,4.421948011104963,3.9509303364510178,3.5246232236110875,3.330331269907332,3.3907934016713224,3.7733668455803477,3.6816009981622977,3.3641064785026886,3.5544881031573077,4.45490298225029,4.08714522520153
b0917,7.511325420190815,7.911571581093301,7.722897998816585,7.535554778197723,7.482406429138811,7.749784438388684,8.023193124448936,7.764651044246671,7.395095873166554,7.544403023915771,7.396713214312631,7.698578477304152,7.867468270140035,7.803371747994848,6.737679049237124,6.896677578033276,6.74168693188853,7.048489230608523,7.0732359380573335,6.885646919654708,6.72265180382003,8.754347105346575,8.58166092596283
b0918,7.178561231497706,7.6503028232292145,7.418698561588613,7.369510115526881,7.395210563593759,7.694569382066419,7.610747140008427,7.675962879514376,7.385924022517369,7.322455831375037,7.36507025853358,7.5055281364749264,7.495326159348436,7.261992042933839,6.631273020851278,7.138875101880393,7.133149920168958,7.351641687236319,7.320080498520694,7.205211617977416,7.295861389875222,8.496540937927152,8.310710462366968
b0919,3.9553985732229973,6.396934852007465,6.227329133191356,6.129928437180747,6.082685081162091,6.126779597133937,6.171688650864217,6.180530645053427,6.203460622956913,6.225133249916945,6.17763131293661,6.3384266742386215,6.350115309849401,5.821489109205574,5.098241851516803,5.658004759865643,5.910259075534219,5.721579542017939,5.716727848982916,5.779202686616597,5.799308947242206,6.499698813950987,6.563709770288287
b0920,4.066826779774397,4.829257586195704,4.926165568904627,5.130410143056237,5.0067222432523515,4.6961516017365454,4.763150201934155,4.828929793815937,4.905069189274847,4.856212965562028,4.856601138000388,4.638854240550478,4.762257190484045,4.8664932821033835,3.827630233165631,2.279526848287099,2.013616179406877,2.029369727800955,1.2156216983985604,2.2534382371939987,2.417486078946109,3.7449882482936636,3.413432184453462
b0921,6.660044060582476,7.285230227260176,7.3975177048705065,7.361808882119649,7.30829950644093,7.380823493742676,7.324322203700373,7.2124597788544555,7.35916849507439,7.345407423878966,7.329934309446444,7.221923251432113,7.3107108628095245,7.591970840655052,6.45658738174034,5.219308404015084,5.141296789034104,5.408851312363023,5.294421155520912,5.160942282533779,5.004569091257164,7.15665183889081,6.965161148305684
b0922,6.259583199801207,6.373770958457441,6.470258438622584,6.476945211923259,6.344705978096614,6.315425169641213,6.308000772297165,6.379165282104766,6.4121391603545925,6.346314280033153,6.423733429798358,6.3207822812139325,6.4699065715198945,6.3905406489194805,5.597685469671986,5.11522292705313,5.125915294257827,5.079946510071606,5.225770407269513,5.096470483418694,5.007506486567128,6.07723117263297,6.051469614592361
b0923,6.621561702587534,7.153377151896118,7.048318550664122,7.103389289911453,7.177705529909824,6.898537108255152,7.038328257107268,7.157739333129165,7.069705149530833,7.129223349086727,7.254040750914756,7.143220584350827,7.3230848861653275,6.205937845246954,6.255552422992445,5.513624452658444,5.7419366727825185,5.834271056565561,5.880111647934909,5.6007203224543565,5.487544248102104,6.425063185156988,6.26604170582842
b0924,6.336118492033807,6.622506895481221,6.760274516758841,6.632872943980193,6.627005282147794,6.697438608943341,6.680433026421951,6.694829231863542,6.586642899273221,6.535606017081294,6.67308036529489,6.676586996157826,6.762879422847117,5.770487433116969,6.610046569480527,6.038770642580867,6.182085674746645,6.13793202135086,6.132066612255846,6.101503667760459,6.081424758656445,5.7570135551313735,5.665609858756635
b0925,6.959067166428956,6.698128587919,6.869501365413993,6.693771087600802,6.733597458497436,6.675217447398242,6.586138106548903,6.715734953152191,6.762684766737887,6.781574826945558,6.757594569759252,6.608803658244382,6.621774401677037,6.278402814472445,6.259948537471009,6.301452857070555,6.384471671418065,6.2145149198484315,6.251568449524468,6.513149748716034,6.532343771885142,6.352613395747697,6.4836133884755505
b0926,9.225237050034387,10.309804783303418,10.456895261963155,10.460149296371188,10.526368864353923,10.376291135627763,10.481029074254561,10.479992035622978,10.44964983616037,10.46591732893297,10.489720708333866,10.432036152713316,10.391297858091962,10.466389000021652,9.200350057124762,8.25570386852535,8.186181087516095,8.146984635815121,8.232698380823724,8.27694304255803,8.153794789120026,10.048724416506632,10.108004603786428
b0927,8.778913951398025,9.488674068307262,9.675472316943749,9.621520193906658,9.645251425749315,9.582606351765286,9.479910518642294,9.598678433084398,9.545877806757282,9.666073027320772,9.616883378213995,9.466475652768825,9.342010420904058,9.419285672811615,8.43742601467444,8.995968927425546,8.942283348545848,8.967159129013448,8.956312930452249,8.980570545761681,8.986788628389636,9.566649658957717,9.656653513373927
b0928,8.789957969004975,8.915546955526061,8.694334655490241,8.799641951165032,8.783235156018426,8.943420703394205,8.893052843782192,8.830632851745966,8.78884918718194,8.65593050819994,8.767859885616367,8.932050254274001,9.05032185207974,8.286937098428126,7.33141847715487,5.400487506931865,5.435578848898099,5.5867312342685445,5.678960167564963,5.756442394287824,5.657035738804625,7.847797726576308,7.610349864749828
b0929,11.805032596414986,6.51111316117073,6.247147264294047,6.4445234214022875,6.364032599753219,6.339507201081297,6.315815827787662,6.164861214276989,6.412048518317171,6.313031787269611,6.168416337242524,6.478268558521225,6.743962546453096,11.34443689856235,11.064790995893638,4.851793477205647,4.845143103608176,4.773691101428376,4.93063696785762,4.854711223045861,4.870993036192056,5.638638981148131,5.423940702263687
b0930,9.106836909179586,9.992920685810592,9.833983420208552,9.74918298002468,9.818011757767273,9.870751625541066,9.836959344342135,9.832698366052938,9.746965352816211,9.826917119708497,9.723209800937399,9.831777145119563,9.966485117302406,9.193631790346696,8.48590295146611,8.76070799324693,8.758340041327077,8.692838344219165,8.621462295922036,8.619138768922562,8.664594440000801,9.603631366160307,9.51071767727143
b0931,8.411294252695635,9.529320163466917,9.340301878496861,9.355518679485236,9.3975355490694,9.26330963062583,9.324335473003629,9.386669069589358,9.329334890399572,9.399645468046412,9.317729372220041,9.376828695294499,9.516903569068196,9.33181589223661,8.069530447189452,8.939361772768999,9.036369995465622,8.938114268857491,9.00247997731249,8.879433325619749,8.816961227861096,9.61871691901774,9.296880830991029
b0932,7.250900875522337,8.3848579555171,8.29931253471706,8.256858487690826,8.297077243972291,8.474487533354294,8.421964175403033,8.386140953081199,8.249090650177626,8.233066559627657,8.277239865287054,8.391530817226808,8.453479229014372,7.22112483947003,6.548713173966506,5.306673082390792,5.290725481351745,5.413918140304484,5.421000074325088,5.476734786883895,5.5951699816152285,7.490796323311508,7.6104545023869665
b0933,3.4451773055434085,3.5078294101464205,4.245980139008329,4.052564548881341,3.8100991025515656,3.8083490370426825,3.4793131699133664,3.966766224516179,4.136628070672075,3.959539772098098,3.6928650449552762,3.662582267191433,3.4332070019683565,4.079778961136977,4.223414240531996,3.0803081932680443,2.720778546470838,3.293417649353545,3.017759776311642,2.6244579448440004,3.3510607687610428,3.654599440527187,3.43371536530353
b0934,1.1279899465486363,1.6803795466835485,2.055389534427821,2.0940478059418597,2.067872730485515,1.326747437930499,1.65892184012993,1.5504219632079976,1.9406609127085919,2.0645742040439603,2.0108979492495465,1.8722955501502556,1.2141962976662906,1.5804620751467093,2.2659794446474546,2.0262971647483354,1.5210197982149214,2.142416434999671,1.9225011855225749,1.6045916789117693,1.3147039009431265,1.9144865833440794,1.2377839032424272
b0935,1.5902779293123024,2.0507334862573727,2.3972948561447676,2.2809553143459587,2.6933603223400207,2.288483342494672,2.4525355028528866,2.2074401652959907,2.6822564452324524,2.731850861209329,2.618345556532195,2.5083648674025225,2.694653930746579,2.496494931019994,2.2140238596691004,2.1694757654662076,2.79590033188742,2.7019760991389044,3.080267234663099,2.73170533520044,2.867227919370436,1.365358809151698,1.9321690900839434
b0936,1.4742077755215406,2.213643506744497,2.2778743893051314,2.487453157897572,2.3242926231182324,1.8933845205202817,2.153518575335608,1.8077039945890203,2.615920883710077,2.0693394077299025,2.584973177410676,1.9463864235969919,2.29887571805701,2.1992836097785644,2.0181527571252222,2.9747706355611783,3.245624308848556,3.617008112117926,3.2391170523265864,3.6766435262551806,3.679399099651878,1.9346102213703849,1.244691991517649
b0937,0.917741217901465,1.625050661994183,1.9375739888094698,1.9296688471132175,2.26823519601824,1.787053573726556,1.6039761844751435,1.3309397160870646,2.3474516300140826,1.87346693797809,2.0108979492495465,1.0688241715751645,2.0306075485302486,1.76341508113117,1.430180614209989,3.8750831230985976,3.5916807458645756,4.057634420360238,4.075620711837952,3.9816655365774483,4.117914412189153,0.29163614176208974,0.6982910547845407
