Geneid,PD_131_R16_S1_1,PD_131_R5_S1_1,PD_131_R6_S1_1,PD_131_R7_S1_1,PD_131_R8_S1_1,PD_131_R8_S2_1,PD_131_R9_S1_1,PD_131_R9_S2_1,PD_132_R10_S1_1,PD_132_R10_S2_1,PD_132_R11_S1_1,PD_132_R11_S2_1,PD_132_R12_S1_1,PD_132_R12_S2_1,PD_132_R13_S1_1,PD_132_R13_S2_1,PD_132_R5_S1_1,PD_132_R6_S1_1,PD_132_R7_S1_1,PD_132_R8_S1_1,PD_132_R8_S2_1,PD_132_R9_S1_1,PD_132_R9_S2_1
b2840,4.669502168512451,5.921461914132039,5.659749936508031,5.846784296852025,6.067767960833528,5.610760644276617,6.027470024396299,5.620474598117733,5.9144581274497225,5.77314753412533,2.2117395434809675,3.06274217116576,2.976211049334815,2.725838838493236,1.4260239525781366,3.2783257004246824,5.827439833487011,6.148448337034792,6.0654086441329245,5.864407532671095,5.946787916881261,5.8959872095725,5.965295613518232
b2841,6.08875625185391,5.15274972614349,5.239133301036571,5.149980158412341,5.079604586345243,5.373904952424383,5.166691529283331,5.187460788618553,5.675161761770217,5.874453977204479,8.450200168564674,8.32189761474617,8.648238488699137,8.176655481036974,8.42173738647359,8.449134053011843,6.175618805561483,6.176275794623864,5.980917168490844,5.975283283181149,5.971496907716068,5.796083687603647,5.817220641317862
b2842,4.935004558371556,4.320498657508103,4.403811622053829,4.343579842694028,4.228776387611507,4.444898520179078,4.414718474410102,4.526100452525323,4.062694077516143,3.9708360613716556,8.12829789141398,8.225705198806475,8.14972774569629,7.899891829962474,7.989578134168713,8.026427176071612,3.9537619386975233,3.789633014716761,4.2192162424391615,3.9500339709372287,4.196573811956414,3.9535602166923853,4.110040612576807
b2843,3.9644835719105087,2.493248532331576,2.407857730827908,2.549828267131638,2.943816687531502,2.5918495823844414,2.506527832760849,2.526398606065725,2.299770722074331,2.2560745351067517,8.00692592861539,7.8568322002434865,7.888901988642915,7.795560405248852,7.764904343107244,7.826414320116575,3.0518567630564957,2.7209370272817424,2.778851225466081,2.9372142741268217,2.700895765266333,2.925476967369141,2.592795900366825
b2844,3.4624435093429335,7.39424675964077,7.6119402507683365,7.426423318723736,7.649872433647114,7.032205862993265,7.528504095847629,6.974402184796466,7.55434203703386,6.749115043663302,6.247216260112789,6.358885128395021,6.3352406659164275,5.989906694338596,6.2323377250501,5.948634473152643,8.008359334935983,7.947116372137069,7.972053906928008,8.091215891840374,7.455371608277324,7.989149561770001,7.170513523907734
b2845,2.074031252520331,1.971001662342278,1.7616623949625865,2.1575453032962235,2.130055475827665,1.9146301450395418,2.2610255617811337,1.728703593792266,3.5245795931466666,2.9673052006958494,2.7506557470587794,2.5784794629507903,5.131658144581441,3.041173089504412,2.744819179980939,2.1908731910027113,3.3528083559935578,3.498061748882442,3.3997690527823536,3.2350819871020025,2.9448462748699136,3.8153359479440745,2.8008911535894687
b2846,1.384033744121466,0.922964787289472,1.9438930358933273,1.719417901113829,1.717772923524191,1.3691458222919373,1.6153476811142033,1.3213467354394342,2.374105146486153,1.6382537636319605,6.938814342449439,6.71261212597316,6.731778320393392,6.745071835144645,6.874779484534168,6.913158505783894,1.382488989588151,2.4196174359011104,2.2241239830966286,2.641853884829864,1.340064968174958,2.5681789555309953,1.0981387257868824
b2847,0.7040585491015969,2.243203359507571,2.2472352670713107,2.037758847606285,3.129690460680732,1.0796343187344117,3.10492389005146,1.118648835005988,4.241738323747489,0.6784597417725635,3.9924773666170523,4.117870162216473,4.076197976751011,3.5827149971565544,3.806354609124807,3.6445905958963314,3.2649015338055767,3.298533304040257,3.086341790174188,4.391527010458605,0.8057765163270698,4.382575501721002,1.55168110781878
b2848,0.6111633877054559,0.9844501467529743,0.8364289852591269,1.3800372133285967,1.4855009624641495,0.8717948589936583,1.7304888461415935,0.478095517565417,2.3068940412417103,0.323927036129173,4.304642393291761,3.772351453935011,4.4394303795335555,4.191000876563766,3.95636454913981,2.7388560748842856,1.4882070964731255,2.6161652475271593,2.162164612797846,1.6772167759926362,0.8096061831121015,2.6932564866843585,0.8053187698344886
b4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8510650842733627,0.0,0.0,0.0,3.0385821399590034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2849,0.3774404080659302,0.7361249735228403,0.29005384237219106,0.2953121100144927,1.0934881407182317,0.0,0.2857584027683553,0.29011490506595367,0.3204167877774586,0.0,5.695350138976181,5.004997898688452,5.155462767169588,5.4181882814466364,4.830067058060933,4.873473302342013,0.4234829646653463,1.3873853181695046,0.9331551915902329,0.3912475506505298,0.36118843839149106,0.6448473821083354,0.0
b2850,0.0,0.4707522360641334,0.4721766396856189,0.48022747847741865,0.8388585801638176,0.49471351716504736,0.0,0.25537430741792866,0.0,0.5813743168974472,5.167224763665108,4.7552761352429735,4.282323765833321,5.176763175557105,4.239917028046114,4.401875602058476,0.9182372771127832,0.0,0.8404934058309371,0.6244992110816889,0.0,0.3161250134720732,0.0
b2851,0.6020209205102207,0.6566292313511136,0.4705387567698916,0.47856604224453164,0.2586481534495268,0.6880167072407841,0.2505566536313315,0.6586224900090123,0.718956144340414,0.9916900702129099,6.587406150489436,6.027593167676057,6.274937080488273,6.459516898559796,6.289629690680553,6.283328048940905,0.37339311114188267,0.3559759234022508,0.8379015736973823,1.055853190244289,0.0,0.7924045687851126,0.0
b2852,0.1276490558834295,0.497627926105745,0.6960182416574063,0.7070459226506299,0.8811926681983742,0.44772622249057353,0.34604298774123465,0.18626713946224477,0.3870852632063093,0.12207438978859211,4.918796696359272,4.936151412344558,4.165064340070653,4.948397647614478,4.605765241743003,4.851503583195704,0.6113825760535863,0.678019724017474,0.8828874039553377,0.47041319421383687,0.0,0.431573390606489,0.1208854616084176
b2853,1.7341086080992425,2.523065655754317,3.064173645448383,1.6822457487400007,2.1792082123734833,2.5930265884112402,2.140383604744242,2.2926152857816877,1.293527444740406,0.6370929736274145,8.013841060439994,7.315387198733348,7.357772874368356,7.236214372813214,7.468988662052857,7.461380795994053,1.8696806688755292,0.0,1.123914282523227,1.4946471948074092,1.6841526594593361,1.0678224728401935,1.0697783147188182
b2854,0.32568384779334153,0.0,0.2492594177628389,0.4696315755512298,0.0,0.26211396924126895,0.24551791354076288,0.24931261622797488,0.7065204935931821,0.0,5.286635832732522,5.063026182995206,5.3817920102020995,5.269696308724153,5.210496641308062,5.027177336280661,0.3661806024222893,0.349060684508792,0.5978745883501981,0.33781155934849716,0.3114268477557365,0.966875068356534,0.3094901293715859
b2855,0.6542743077000832,0.0,1.048438836678467,1.0633014579078257,0.5212215564357576,0.5374641023043616,0.7053245860857247,0.5134053536801588,1.759621003811824,1.0672114802118133,6.734040374283874,6.841203494076969,6.347152433273401,6.449469343588713,6.223590684851336,6.366248677772252,0.9869510372007532,0.6961812137698344,1.1133252676655794,1.628672333921621,0.0,2.4844406668146717,0.0
b2856,0.8612374797787196,0.0,0.685360556540654,0.6962568579851546,0.0,0.7158090642489113,0.6764276887063716,0.6854873368741518,0.7477039458239432,0.0,7.426609114914802,6.967722692897834,6.710818164794255,6.705229265230353,7.125634895569697,7.376570040881847,0.0,0.91273199658592,0.0,1.4337163045668007,0.8293291898733035,1.3442548205699767,0.8249643224033066
b2858,0.6234428607857593,0.48657263112770294,0.7406189022914731,0.4963147992639912,0.8638334252237008,0.36007622803605377,0.33796965447448085,0.18168737327772227,0.0,0.22894316540912857,4.810396648035065,4.3034766378169635,5.028824580170752,3.9216065713522457,3.6525451796073853,4.891988639827186,1.0199348659391962,0.47456133750837787,0.6303904437248324,0.0,0.0,0.42177984241253497,0.0
b2859,2.0678815081453363,2.1099623397202576,1.537066925800135,1.8748900372132957,1.9655055597299391,1.9118143922622313,2.314944955499284,0.7768875904801903,1.3746888640768518,0.38375084926562336,3.895238885901687,3.9119842560954066,4.411570060452237,4.14728060239194,3.6690911931845154,4.128339148521626,1.8277106151193137,2.0376336487676094,1.5567864309887314,2.1130597296707236,1.147265897738961,2.2048489601540697,0.9297205693352297
b2860,6.952910828458502,5.388874252800857,5.234475135854959,5.478220463505212,5.530181912438118,5.181318202726873,5.474595920543936,5.143709831143277,5.842031672598672,5.961863242349507,6.650561191305145,6.707688752010101,6.852276480456029,6.539799068358774,6.26931709502142,6.315899850690388,6.320548420691168,6.2579559768945705,6.271632466000236,6.0452014268372265,5.93531144773124,6.093980298691212,5.975062194504309
b2861,8.082640964767831,6.923105793834953,6.535335967068012,6.992967343668384,6.89467372147103,6.372771982615088,6.98231794909201,6.478093150018744,7.161131922766509,7.028569564556156,7.867053055432068,7.694360762961547,7.421084499741872,7.493727784479901,7.356769680571442,7.346753475436457,7.51465124749038,7.4150077099393155,7.476774965619714,7.355845036070128,7.0779232701027555,7.319609387457336,6.919146971937901
b2862,5.074526730132323,4.921433011708113,4.734077306259333,5.201769125731032,5.039162448613005,5.032751435516663,5.01864684172323,4.971019160453637,5.003442896189974,4.265891926724403,5.817075163478092,5.791098831200059,5.345873338399573,5.250277804549412,4.718694666447055,5.60034463495407,5.414901382502994,5.633701685986768,5.11173239616859,5.397127334736776,4.6105859123274815,5.009469051061967,4.881833748000332
b2863,3.59172722216538,3.3609997225269943,3.5086016829849096,3.456924935466603,3.285310266296392,2.94129449033527,3.471776415091065,3.1501288334623494,3.8539315406981105,2.270078597645252,4.1777597215791555,4.868497511583103,3.762823439833441,5.196268352607128,5.059752877037977,4.48401468029775,3.393165654733219,3.714065117120897,3.381511313489653,3.6839360621672275,2.5174389432324094,3.675548430156148,2.303360197660278
b2865,7.11898981833079,6.7719251690266296,6.940669156406413,6.816878511355348,7.051172299986405,6.378284919832804,6.990376279134196,6.50765699052311,7.507120542298144,6.490870459144372,5.154950078663895,4.7706305403369145,5.345873338399573,4.994804323196727,4.849816617125846,5.274631977807454,6.916078138230062,7.167781679506572,7.1985148042299825,7.385769530923741,6.412099356243463,7.537803850846575,6.34967455299601
b2866,3.3730954659859447,4.121297715509577,4.044022058710673,4.117967376718638,4.07238967276646,4.133171857838262,4.054377811474072,4.320892544378538,4.438425643179607,4.551169438675205,3.403676278529395,3.357782245313028,3.17114969400694,2.8872286080489595,2.6857580191813164,3.209699199381335,4.910724327385931,4.947930039031751,4.812366099409679,4.7499434785059025,4.910589571588411,4.6480059786078165,4.99310162941576
b2867,2.115456713568221,3.6570066548591296,3.3313498764341336,3.066226859653739,3.06414623362676,3.5920379132948854,3.5380563870943806,3.73401215424078,3.082808163703412,3.863520962136783,2.324581680325643,1.9633111956948646,1.8905680299422087,2.7424610104344773,2.1127538902541145,2.245581716435521,4.018934812804514,3.885997536107494,3.8449481267834353,3.692353428995706,4.242102158474911,3.1790930315479016,3.9554536228606
b2868,2.716610497898297,3.9791222956328336,4.169644606657453,3.7972355209619395,3.2097511662790272,4.260324832178046,3.6846919427580795,4.105152827868883,3.5353371870452537,4.167641683560211,0.0,0.0,1.5769923175255256,1.7296059573233418,0.0,0.0,4.548792996156938,4.546838406570321,4.857018822106328,4.496044234999066,4.280286714693334,3.7818193297737386,4.704510412433289
b2869,3.365820893222554,6.130862936220887,6.117181149663017,6.223098668198505,6.048005319052126,6.361611654048069,6.05447112408092,6.314065105824163,6.912418765000161,6.584971671298876,5.910377508373399,5.914382114035686,5.979103172614743,5.799260832134248,5.7956137333841395,6.173698512898535,6.743102368705611,6.596015578592502,6.673109043410325,7.089289080691377,6.905372984969805,7.260803116595496,6.779414937338487
b2870,0.7152414308189802,1.5384699341377739,1.4606478690591098,1.392292802222804,1.779656381387629,2.0981501515554366,1.639449454139367,2.171672216829313,2.397726747237641,1.6986370499934402,2.875892966155376,2.6172856312850303,3.168937617054052,3.369537022642504,3.0638926571568788,3.0643939255421313,1.832921703916258,1.4510605539709056,2.08845892359637,2.2256197159602134,2.0895505329294006,2.6417991845390625,2.3048083603308056
b2871,1.253085093847288,1.4105582682284217,1.3252602763108672,1.3425374290121044,1.5141418200452423,1.9118143922622313,1.6345307010870904,2.032641041470421,2.210629781365223,2.2193250578012327,2.3801369043072045,1.4347752144776151,1.9198436825679566,0.9477567225075743,2.6717297450148183,1.5018526541712163,1.7254800788749731,1.8199064214032492,1.5028857165235583,1.9570234801460524,1.7781558797921775,2.3537998030897906,2.269248178012997
b2872,2.3202082458483844,2.222100063842075,2.226116084728373,2.3425092618683054,2.4913764299397974,2.5142694802334273,2.388085695228402,2.529977761463374,3.0144112514412345,2.98587172189259,3.0110437838986273,3.4716963307264814,3.762193214989023,3.5859842678958733,3.123832981215165,3.511465334948649,2.781516391577495,2.7642077209863345,2.8005242135656916,3.1151662696878972,3.070284476094437,3.0752406795584797,3.1285353255038113
b2873,2.360646576881647,1.5742834281912375,1.8206690183886511,1.5967859282891181,1.9477799160603737,1.6308020735943263,1.7469391569489892,2.0044157050537637,2.3146250308575627,2.4755284765858536,2.688964120720392,2.7041403713860395,2.844436053505638,2.3251083889495487,2.128987168691702,2.1890429434250005,2.376947778167251,2.398258935480964,2.1529950109471963,2.508881421673231,2.448735097425748,2.460404860385811,2.5936887949806153
b2874,4.487762691772324,4.389529559259644,4.176454910549008,4.3427671715097755,4.440224741116303,4.283536311855467,4.371789839471568,4.293600620902591,4.367665224864948,3.7279132800472605,4.749562853990208,4.29100142766454,4.3131052808648125,4.766460582620685,4.703857341380397,4.076011284407539,4.398796459178206,4.446782964704396,3.957321530317351,4.462812408859992,3.832795621954694,4.49098596177596,3.7835128612805105
b2875,2.8922528755330026,4.322678527306207,4.071307851040599,4.0210358663732935,4.410089438871901,4.423719937816581,4.543780682341717,4.29391807017704,5.026813576229658,4.4748654350890185,4.095943293534513,4.237961709333978,4.7102639094456515,4.149998920214274,3.9088985570574004,4.103022342829792,4.561545707624939,4.685156836231078,4.674780199941978,4.708092181905944,4.6438271040533285,5.210511044763551,4.53177226077755
b2876,1.4944062844077248,4.5582311431704525,4.33587710646618,4.354284456580284,4.534710720751497,5.093604453066872,4.330777878554848,4.938268984838104,5.068927534174857,4.28176964229634,4.576161056854541,4.286293603872628,4.9659568841824075,4.673312798677314,4.3186575846234945,5.04433740070482,4.880869335786938,4.8239044920323595,4.770686521380888,4.894591728433133,4.51404529781136,5.319179900184946,4.7163380565163235
b2877,4.2676319062714985,5.609867855664778,5.390955197771286,5.603803557042682,5.438977755299944,6.220334852845381,5.39566562705768,6.074060228296004,4.792560509197103,4.7902177094026275,6.939347289229633,7.325076753327419,7.43322994853121,7.254597634564165,7.2035265007781195,6.74215092761221,4.7604892809136485,4.93013701051252,5.161670456213734,5.068125266778603,4.880981538876712,5.06824263349125,4.9798355571275374
b2878,1.2112658373487248,1.3536920604122433,1.4405423362057574,1.3391499036525991,1.698003408665247,1.7625621179169526,1.5788722504844237,1.7735107269801953,2.48931488186335,1.71175465824625,2.906528327376054,2.8249689214418634,2.406276304640004,2.4554252950215814,2.4665258372017194,2.4853399861645538,1.9133937782247146,1.8741139722814302,2.0445340552009212,2.597696048251321,1.7923091135814744,2.648010819353481,2.0516200856418476
